time,open,high,low,close,volume,ticker
2020-09-17,12850,12920,12830,12900,528820,FUEVFVND
2020-09-18,12910,13060,12900,13010,622760,FUEVFVND
2020-09-21,13140,13240,13140,13170,336880,FUEVFVND
2020-09-22,13170,13230,13100,13200,123620,FUEVFVND
2020-09-23,13200,13400,13200,13400,434040,FUEVFVND
2020-09-24,13400,13900,13260,13300,132510,FUEVFVND
2020-09-25,13330,14230,13190,13250,375780,FUEVFVND
2020-09-28,13320,13440,13320,13430,197620,FUEVFVND
2020-09-29,13430,13560,13370,13370,321730,FUEVFVND
2020-09-30,13370,13370,13250,13370,280700,FUEVFVND
2020-10-01,13370,13480,13370,13480,603070,FUEVFVND
2020-10-02,13500,13580,13250,13400,188650,FUEVFVND
2020-10-05,13400,13550,13400,13550,171550,FUEVFVND
2020-10-06,13550,14000,13550,13600,184580,FUEVFVND
2020-10-07,13600,13610,13550,13600,364380,FUEVFVND
2020-10-08,13600,13600,13490,13530,415220,FUEVFVND
2020-10-09,13630,13630,13550,13550,260570,FUEVFVND
2020-10-12,13600,13700,13500,13500,465340,FUEVFVND
2020-10-13,13520,13550,13450,13530,276200,FUEVFVND
2020-10-14,13540,13750,13540,13750,318540,FUEVFVND
2020-10-15,13750,13850,13730,13850,194820,FUEVFVND
2020-10-16,13850,14000,13460,14000,787120,FUEVFVND
2020-10-19,14610,14610,14030,14070,705870,FUEVFVND
2020-10-20,14070,15050,14020,14250,483970,FUEVFVND
2020-10-21,14250,14350,14150,14150,150140,FUEVFVND
2020-10-22,14150,14200,14040,14200,86230,FUEVFVND
2020-10-23,14400,14400,14280,14400,342530,FUEVFVND
2020-10-26,14420,14530,14350,14400,966900,FUEVFVND
2020-10-27,14200,14210,14050,14150,634430,FUEVFVND
2020-10-28,14150,14150,13680,13700,353620,FUEVFVND
2020-10-29,13500,13870,13460,13870,168160,FUEVFVND
2020-10-30,13900,13920,13600,13920,196710,FUEVFVND
2020-11-02,13920,14110,13910,14100,12200,FUEVFVND
2020-11-03,14100,14110,14030,14100,146920,FUEVFVND
2020-11-04,14100,14200,13890,14200,109160,FUEVFVND
2020-11-05,14200,14200,13940,13940,219450,FUEVFVND
2020-11-06,13950,13950,13800,13880,527910,FUEVFVND
2020-11-09,13880,14070,13880,14070,1247350,FUEVFVND
2020-11-10,14400,14400,14080,14220,1045690,FUEVFVND
2020-11-11,14220,14220,14000,14220,234510,FUEVFVND
2020-11-12,14200,14250,14150,14250,130530,FUEVFVND
2020-11-13,14300,14650,14300,14650,629060,FUEVFVND
2020-11-16,14700,14700,14340,14340,230660,FUEVFVND
2020-11-17,14450,14700,14360,14700,114400,FUEVFVND
2020-11-18,15000,15000,14550,14610,88600,FUEVFVND
2020-11-19,14800,14800,14570,14700,68330,FUEVFVND
2020-11-20,14700,14740,14600,14700,509910,FUEVFVND
2020-11-23,14710,15100,14610,15100,1114160,FUEVFVND
2020-11-24,15110,15110,14740,14900,749310,FUEVFVND
2020-11-25,15000,15000,14900,14970,465400,FUEVFVND
2020-11-26,14970,15100,14820,15100,507580,FUEVFVND
2020-11-27,15100,15180,15040,15180,238980,FUEVFVND
2020-11-30,15200,15520,15200,15520,473390,FUEVFVND
2020-12-01,15520,15520,15130,15520,680060,FUEVFVND
2020-12-02,15530,15530,15400,15500,502790,FUEVFVND
2020-12-03,15520,15600,15400,15600,272110,FUEVFVND
2020-12-04,15600,15600,15410,15500,1270420,FUEVFVND
2020-12-07,15800,15800,15450,15550,544270,FUEVFVND
2020-12-08,15550,15800,15490,15800,913250,FUEVFVND
2020-12-09,15800,15800,15600,15710,338010,FUEVFVND
2020-12-10,15770,15860,15670,15680,408930,FUEVFVND
2020-12-11,15690,15800,15570,15800,203170,FUEVFVND
2020-12-14,15800,16000,15800,15930,771560,FUEVFVND
2020-12-15,16190,16190,15860,16000,860900,FUEVFVND
2020-12-16,16000,16500,15920,16140,326940,FUEVFVND
2020-12-17,16020,16290,15970,15970,954430,FUEVFVND
2020-12-18,15970,16390,15970,16390,555790,FUEVFVND
2020-12-21,16500,16900,16500,16700,263040,FUEVFVND
2020-12-22,17000,17000,16550,16840,413790,FUEVFVND
2020-12-23,17050,17050,16620,16740,965930,FUEVFVND
2020-12-24,16740,16850,16200,16400,633460,FUEVFVND
2020-12-25,16400,16660,16190,16600,912840,FUEVFVND
2020-12-28,16800,16830,16570,16790,629820,FUEVFVND
2020-12-29,16790,16790,16500,16700,336070,FUEVFVND
2020-12-30,16800,16900,16730,16810,774730,FUEVFVND
2020-12-31,17000,17200,16720,17200,545350,FUEVFVND
2021-01-04,17500,17650,17150,17430,337800,FUEVFVND
2021-01-05,17500,17690,17400,17650,476900,FUEVFVND
2021-01-06,17890,17980,17700,17900,1544700,FUEVFVND
2021-01-07,17900,18100,17790,18100,804300,FUEVFVND
2021-01-08,18500,18500,18190,18250,1338600,FUEVFVND
2021-01-11,18600,18600,18260,18570,958700,FUEVFVND
2021-01-12,18600,18680,18320,18680,771100,FUEVFVND
2021-01-13,18800,18850,18560,18580,1805400,FUEVFVND
2021-01-14,18580,19100,18460,19040,944300,FUEVFVND
2021-01-15,19140,19250,18900,19250,863600,FUEVFVND
2021-01-18,19250,19250,18800,18920,883600,FUEVFVND
2021-01-19,19100,19100,17660,18000,872200,FUEVFVND
2021-01-20,18000,19260,17550,18000,901000,FUEVFVND
2021-01-21,18500,18600,17900,18600,816300,FUEVFVND
2021-01-22,19000,19000,18460,18600,766500,FUEVFVND
2021-01-25,18990,18990,18490,18850,932800,FUEVFVND
2021-01-26,19000,19000,18220,18290,1186200,FUEVFVND
2021-01-27,18290,18500,17790,18000,1604000,FUEVFVND
2021-01-28,19000,19000,16740,16740,1768300,FUEVFVND
2021-01-29,17000,17910,16900,17860,595500,FUEVFVND
2021-02-01,18100,18200,16840,18200,2384300,FUEVFVND
2021-02-02,18000,18200,17080,18020,1749800,FUEVFVND
2021-02-03,18190,18400,17740,18400,1309000,FUEVFVND
2021-02-04,18500,18500,18050,18400,2038400,FUEVFVND
2021-02-05,18600,18800,18380,18800,1248000,FUEVFVND
2021-02-08,18800,18910,18000,18050,1783800,FUEVFVND
2021-02-09,18050,18800,17990,18800,541000,FUEVFVND
2021-02-17,19000,19700,19000,19700,1121000,FUEVFVND
2021-02-18,20000,20000,19450,19950,795000,FUEVFVND
2021-02-19,19950,19980,19680,19790,800700,FUEVFVND
2021-02-22,19850,20150,19600,19800,1336900,FUEVFVND
2021-02-23,19500,19860,19500,19600,1561500,FUEVFVND
2021-02-24,19800,19890,19500,19500,1436500,FUEVFVND
2021-02-25,19700,19900,19330,19510,929600,FUEVFVND
2021-02-26,19300,19720,19300,19600,608900,FUEVFVND
2021-03-01,19600,20000,19600,19950,718500,FUEVFVND
2021-03-02,20290,20290,19850,19990,1005600,FUEVFVND
2021-03-03,20000,20100,19930,20020,815600,FUEVFVND
2021-03-04,20100,20100,19430,20020,1310700,FUEVFVND
2021-03-05,20020,20020,19340,19600,988800,FUEVFVND
2021-03-08,19950,19950,19400,19500,1230100,FUEVFVND
2021-03-09,19600,19630,19150,19460,1201100,FUEVFVND
2021-03-10,19400,19600,19260,19490,1215600,FUEVFVND
2021-03-11,19690,19920,19690,19870,896800,FUEVFVND
2021-03-12,19870,19940,19820,19850,1253700,FUEVFVND
2021-03-15,19850,20000,19820,19970,968800,FUEVFVND
2021-03-16,19990,20010,19790,20000,908900,FUEVFVND
2021-03-17,20090,20200,20010,20170,717200,FUEVFVND
2021-03-18,20800,20800,20140,20400,972700,FUEVFVND
2021-03-19,20600,20600,20300,20420,841300,FUEVFVND
2021-03-22,20420,20440,20220,20320,656200,FUEVFVND
2021-03-23,20350,20350,20030,20120,1456100,FUEVFVND
2021-03-24,20290,20290,19640,19800,926000,FUEVFVND
2021-03-25,19800,20170,19580,19620,1413200,FUEVFVND
2021-03-26,19620,19620,19050,19590,743300,FUEVFVND
2021-03-29,19700,19900,19500,19900,513200,FUEVFVND
2021-03-30,20000,20000,19750,19810,573300,FUEVFVND
2021-03-31,19990,19990,19780,19890,552400,FUEVFVND
2021-04-01,19900,20210,19870,20200,851100,FUEVFVND
2021-04-02,20410,20700,20400,20620,812200,FUEVFVND
2021-04-05,20900,20900,20430,20500,862900,FUEVFVND
2021-04-06,20500,20720,20400,20560,487900,FUEVFVND
2021-04-07,20560,20690,20560,20610,379100,FUEVFVND
2021-04-08,20800,20800,20600,20650,404400,FUEVFVND
2021-04-09,21000,21000,20600,20770,901100,FUEVFVND
2021-04-12,20900,21150,20900,21110,800400,FUEVFVND
2021-04-13,21110,21200,20910,21000,549300,FUEVFVND
2021-04-14,21000,21000,20710,21000,494300,FUEVFVND
2021-04-15,21000,21200,20760,21100,1215500,FUEVFVND
2021-04-16,21000,21000,20450,20980,1411600,FUEVFVND
2021-04-19,20980,21000,20440,21000,1071200,FUEVFVND
2021-04-20,21000,21300,20900,21000,567500,FUEVFVND
2021-04-22,21000,21220,20730,20730,609400,FUEVFVND
2021-04-23,20730,21200,20500,21180,1143900,FUEVFVND
2021-04-26,21180,21280,21000,21050,1190500,FUEVFVND
2021-04-27,21400,22130,20960,21500,848100,FUEVFVND
2021-04-28,21900,21900,21400,21450,579600,FUEVFVND
2021-04-29,21890,21900,21450,21900,380300,FUEVFVND
2021-05-04,21900,22150,21590,22150,873700,FUEVFVND
2021-05-05,22150,22730,22100,22650,878400,FUEVFVND
2021-05-06,22800,24100,22750,23700,844000,FUEVFVND
2021-05-07,23700,25020,22270,23000,2160600,FUEVFVND
2021-05-10,23000,23300,22150,22750,1847000,FUEVFVND
2021-05-11,22750,22750,22400,22420,1719800,FUEVFVND
2021-05-12,22800,22800,22210,22600,834300,FUEVFVND
2021-05-13,22500,22750,22400,22600,865200,FUEVFVND
2021-05-14,22600,22830,22600,22830,1380100,FUEVFVND
2021-05-17,22830,22970,22600,22750,1009100,FUEVFVND
2021-05-18,22600,22790,22590,22710,983900,FUEVFVND
2021-05-19,22750,23150,22690,23150,774700,FUEVFVND
2021-05-20,23150,23440,23000,23300,1425600,FUEVFVND
2021-05-21,23550,24000,23500,23700,641000,FUEVFVND
2021-05-24,23750,23890,23650,23850,589500,FUEVFVND
2021-05-25,24000,24090,23830,24070,553900,FUEVFVND
2021-05-26,24190,24230,24030,24230,403900,FUEVFVND
2021-05-27,24230,24500,24050,24280,646700,FUEVFVND
2021-05-28,24890,24890,23950,24370,1584700,FUEVFVND
2021-05-31,24370,24470,24000,24470,462700,FUEVFVND
2021-06-01,24520,25020,24520,25000,361200,FUEVFVND
2021-06-02,25000,26000,24690,25080,1420600,FUEVFVND
2021-06-03,25080,25550,25080,25550,315000,FUEVFVND
2021-06-04,25600,25600,25400,25490,1338000,FUEVFVND
2021-06-07,25500,25600,25250,25390,1110100,FUEVFVND
2021-06-08,25390,25390,24640,24900,682400,FUEVFVND
2021-06-09,24800,25000,24000,25000,1285800,FUEVFVND
2021-06-10,25100,25100,24190,24360,1416200,FUEVFVND
2021-06-11,24490,24970,24240,24970,1701700,FUEVFVND
2021-06-14,25190,25200,24680,24900,1486800,FUEVFVND
2021-06-15,24600,25200,24520,25200,1179500,FUEVFVND
2021-06-16,24900,25000,24290,24670,1269300,FUEVFVND
2021-06-17,24450,24580,23990,24450,1041700,FUEVFVND
2021-06-18,24600,24820,24600,24770,757300,FUEVFVND
2021-06-21,24700,25200,24600,24990,1079800,FUEVFVND
2021-06-22,25200,25200,24800,25030,484100,FUEVFVND
2021-06-23,25100,25250,24950,25000,362000,FUEVFVND
2021-06-24,25000,25200,24950,25200,1100500,FUEVFVND
2021-06-25,25200,25200,24890,25070,500500,FUEVFVND
2021-06-28,25300,25420,25180,25380,992000,FUEVFVND
2021-06-29,25450,25750,25430,25740,1113300,FUEVFVND
2021-06-30,25990,26500,25570,25700,1923000,FUEVFVND
2021-07-01,25500,25930,25500,25750,470800,FUEVFVND
2021-07-02,25720,26170,25700,26100,1213900,FUEVFVND
2021-07-05,26200,26480,26100,26480,1208900,FUEVFVND
2021-07-06,26100,26880,26100,26100,1240800,FUEVFVND
2021-07-07,25990,26200,25000,26200,1685400,FUEVFVND
2021-07-08,26200,26490,26000,26000,773600,FUEVFVND
2021-07-09,25620,26620,25620,26150,1766800,FUEVFVND
2021-07-12,26150,26150,24500,25850,1989300,FUEVFVND
2021-07-13,25820,25820,24790,25220,1792000,FUEVFVND
2021-07-14,25000,25300,24200,24980,1289900,FUEVFVND
2021-07-15,24600,25000,24180,24900,1257600,FUEVFVND
2021-07-16,24890,24890,24620,24700,1361800,FUEVFVND
2021-07-19,24180,24700,23610,23610,2458300,FUEVFVND
2021-07-20,23610,24500,23330,23820,1626600,FUEVFVND
2021-07-21,24010,24500,24010,24480,2300100,FUEVFVND
2021-07-22,24840,24840,24110,24750,943700,FUEVFVND
2021-07-23,24750,24750,24300,24300,1410600,FUEVFVND
2021-07-26,24200,24400,23910,24400,1310000,FUEVFVND
2021-07-27,24400,24570,24270,24540,1107100,FUEVFVND
2021-07-28,24540,24540,24130,24400,1384200,FUEVFVND
2021-07-29,24540,24800,24370,24800,2786800,FUEVFVND
2021-07-30,24830,25500,24490,25500,3049600,FUEVFVND
2021-08-02,25500,25720,25300,25700,1166300,FUEVFVND
2021-08-03,25800,26000,25300,26000,1554800,FUEVFVND
2021-08-04,26000,26000,25480,26000,1869100,FUEVFVND
2021-08-05,25510,25900,25480,25800,1781700,FUEVFVND
2021-08-06,25800,26040,25700,25800,1040600,FUEVFVND
2021-08-09,25800,26110,25540,26070,1058600,FUEVFVND
2021-08-10,26280,26280,25860,26070,828700,FUEVFVND
2021-08-11,26070,26250,25900,25900,10534900,FUEVFVND
2021-08-12,25810,25960,25680,25900,1182900,FUEVFVND
2021-08-13,25780,25790,25530,25760,593600,FUEVFVND
2021-08-16,25900,26200,25820,26200,1501100,FUEVFVND
2021-08-17,26200,26200,25890,26030,1317700,FUEVFVND
2021-08-18,26000,26050,25820,25890,12447800,FUEVFVND
2021-08-19,25900,26000,25830,26000,326900,FUEVFVND
2021-08-20,26000,26000,24910,25210,1609700,FUEVFVND
2021-08-23,25000,25160,24440,25000,11257000,FUEVFVND
2021-08-24,24700,25100,24600,25100,834900,FUEVFVND
2021-08-25,25000,25000,24650,24880,980700,FUEVFVND
2021-08-26,24880,24900,24500,24880,958000,FUEVFVND
2021-08-27,24500,24880,24420,24880,908200,FUEVFVND
2021-08-30,25100,25410,24900,24950,5240500,FUEVFVND
2021-08-31,25360,25360,24840,25020,806200,FUEVFVND
2021-09-01,25000,25030,24790,24840,8946500,FUEVFVND
2021-09-06,25000,25230,25000,25190,2190100,FUEVFVND
2021-09-07,25190,25700,25190,25700,2022800,FUEVFVND
2021-09-08,25600,25600,25100,25120,754600,FUEVFVND
2021-09-09,25280,25550,25050,25300,3669600,FUEVFVND
2021-09-10,25500,25800,25500,25750,1965800,FUEVFVND
2021-09-13,25580,25880,25580,25840,883500,FUEVFVND
2021-09-14,25860,25860,25500,25650,831700,FUEVFVND
2021-09-15,25650,25750,25390,25750,2607200,FUEVFVND
2021-09-16,25890,25890,25100,25100,1820100,FUEVFVND
2021-09-17,25700,26100,25600,26100,10452200,FUEVFVND
2021-09-20,26110,26280,26100,26180,310400,FUEVFVND
2021-09-21,25800,25900,25500,25500,6411900,FUEVFVND
2021-09-22,25850,25910,25600,25610,624800,FUEVFVND
2021-09-23,26100,26350,26010,26120,788100,FUEVFVND
2021-09-24,26100,26260,26100,26250,246400,FUEVFVND
2021-09-27,26250,26250,25750,25800,334700,FUEVFVND
2021-09-28,25760,26220,25390,26000,353600,FUEVFVND
2021-09-29,26150,26150,25610,25870,1270300,FUEVFVND
2021-09-30,25870,26250,25660,26250,396500,FUEVFVND
2021-10-01,26190,26250,25600,25600,1227800,FUEVFVND
2021-10-04,25600,25980,25500,25980,393400,FUEVFVND
2021-10-05,25850,26000,25750,26000,884400,FUEVFVND
2021-10-06,26000,26030,25900,25900,661000,FUEVFVND
2021-10-07,25920,26200,25650,26000,1238100,FUEVFVND
2021-10-08,26000,26600,26000,26590,1300000,FUEVFVND
2021-10-11,26990,26990,26500,26960,1520400,FUEVFVND
2021-10-12,27000,27080,26800,26800,1749200,FUEVFVND
2021-10-13,27000,27270,27000,27200,648400,FUEVFVND
2021-10-14,27200,27250,27050,27150,366600,FUEVFVND
2021-10-15,27380,27380,27060,27200,588200,FUEVFVND
2021-10-18,27200,27340,27160,27300,598700,FUEVFVND
2021-10-19,27300,27300,27080,27280,808300,FUEVFVND
2021-10-20,27280,27500,26900,27500,1237400,FUEVFVND
2021-10-21,27210,27290,27070,27290,535800,FUEVFVND
2021-10-22,27290,27290,26890,27170,140600,FUEVFVND
2021-10-25,27170,27200,26860,27010,826500,FUEVFVND
2021-10-26,27330,27350,26620,27290,884800,FUEVFVND
2021-10-27,27200,27500,27000,27320,574800,FUEVFVND
2021-10-28,27480,27720,27410,27700,586800,FUEVFVND
2021-10-29,27700,27760,27500,27720,268200,FUEVFVND
2021-11-01,27840,27840,27380,27500,3501700,FUEVFVND
2021-11-02,27500,27540,27390,27500,1247200,FUEVFVND
2021-11-03,27500,27830,27350,27800,534300,FUEVFVND
2021-11-04,27630,27800,27590,27780,2398700,FUEVFVND
2021-11-05,27520,28000,27520,28000,450700,FUEVFVND
2021-11-08,28100,28100,27770,28000,1352900,FUEVFVND
2021-11-09,28050,28050,27500,27980,544300,FUEVFVND
2021-11-10,27970,27970,27600,27750,490200,FUEVFVND
2021-11-11,27830,27980,27450,27790,1046600,FUEVFVND
2021-11-12,27700,28180,27540,28140,623600,FUEVFVND
2021-11-15,28140,28390,26190,28170,905900,FUEVFVND
2021-11-16,28300,28300,27700,28230,1521600,FUEVFVND
2021-11-17,28110,28200,27920,28200,718700,FUEVFVND
2021-11-18,28190,28190,27890,27900,1028000,FUEVFVND
2021-11-19,27950,28060,27550,27750,1657800,FUEVFVND
2021-11-22,27780,28050,27610,27820,1101400,FUEVFVND
2021-11-23,27820,28000,27750,27910,1545700,FUEVFVND
2021-11-24,28000,28800,27850,28800,1404400,FUEVFVND
2021-11-25,28600,29200,28550,28550,2276700,FUEVFVND
2021-11-26,28660,29000,28660,28720,348100,FUEVFVND
2021-11-29,28700,28700,27960,28300,2960700,FUEVFVND
2021-11-30,28780,28780,26800,28000,1642200,FUEVFVND
2021-12-01,28000,28200,27700,28200,921900,FUEVFVND
2021-12-02,28200,28200,27760,27760,1564600,FUEVFVND
2021-12-03,27810,28000,27500,27580,531900,FUEVFVND
2021-12-06,27610,27660,26280,26980,1482500,FUEVFVND
2021-12-07,26950,27030,26640,27030,1361300,FUEVFVND
2021-12-08,27030,27400,27030,27400,1388200,FUEVFVND
2021-12-09,27120,27660,27120,27650,870300,FUEVFVND
2021-12-10,27650,27700,27500,27600,368800,FUEVFVND
2021-12-13,27380,27710,27380,27450,688400,FUEVFVND
2021-12-14,27600,27750,27450,27550,172900,FUEVFVND
2021-12-15,27650,27720,27500,27700,1074000,FUEVFVND
2021-12-16,27690,27740,27200,27500,2443800,FUEVFVND
2021-12-17,27500,27610,27460,27590,959800,FUEVFVND
2021-12-20,27700,27700,27330,27600,545200,FUEVFVND
2021-12-21,27590,27590,27310,27360,222900,FUEVFVND
2021-12-22,27370,27660,27340,27540,698200,FUEVFVND
2021-12-23,27580,27590,25620,27370,1124700,FUEVFVND
2021-12-24,27290,27540,27050,27520,765800,FUEVFVND
2021-12-27,27600,27710,27420,27710,723200,FUEVFVND
2021-12-28,27770,27900,27550,27550,253200,FUEVFVND
2021-12-29,27650,28000,27650,27700,163400,FUEVFVND
2021-12-30,27620,27930,27620,27800,267500,FUEVFVND
2021-12-31,27710,28100,27710,28050,1766700,FUEVFVND
2022-01-04,28470,28600,28200,28600,1277000,FUEVFVND
2022-01-05,28590,28590,28030,28030,1069500,FUEVFVND
2022-01-06,28040,28280,27850,27850,1356000,FUEVFVND
2022-01-07,28040,28330,27870,28330,1890400,FUEVFVND
2022-01-10,28100,28100,27500,27550,823600,FUEVFVND
2022-01-11,27400,27600,27150,27400,959700,FUEVFVND
2022-01-12,27300,27800,26870,27800,1200100,FUEVFVND
2022-01-13,28080,28080,27640,27730,1116200,FUEVFVND
2022-01-14,27500,27900,27450,27640,753700,FUEVFVND
2022-01-17,27760,27760,26700,26700,922300,FUEVFVND
2022-01-18,26700,26990,26560,26690,1520600,FUEVFVND
2022-01-19,26700,27200,26700,27100,991100,FUEVFVND
2022-01-20,27150,27230,26800,27100,1119400,FUEVFVND
2022-01-21,27300,27450,27100,27130,815100,FUEVFVND
2022-01-24,27330,27370,26840,27090,1312700,FUEVFVND
2022-01-25,27090,27500,26820,27400,565900,FUEVFVND
2022-01-26,27420,27900,27420,27900,1226900,FUEVFVND
2022-01-27,27980,27980,26310,27600,847600,FUEVFVND
2022-01-28,27600,28040,27600,27900,872000,FUEVFVND
2022-02-07,28500,28510,28300,28380,682500,FUEVFVND
2022-02-08,28450,28860,28300,28860,1241300,FUEVFVND
2022-02-09,28760,28860,28630,28680,8801600,FUEVFVND
2022-02-10,28800,28800,28300,28400,8291500,FUEVFVND
2022-02-11,28550,28680,28420,28680,604100,FUEVFVND
2022-02-14,28680,28680,28220,28450,372600,FUEVFVND
2022-02-15,28330,28500,27970,28500,861300,FUEVFVND
2022-02-16,28500,28500,28200,28500,700500,FUEVFVND
2022-02-17,28600,28600,28330,28500,528000,FUEVFVND
2022-02-18,28500,28580,28370,28500,968200,FUEVFVND
2022-02-21,28570,28600,28320,28500,6119500,FUEVFVND
2022-02-22,28370,28790,28220,28650,560500,FUEVFVND
2022-02-23,28800,30020,28650,29730,961400,FUEVFVND
2022-02-24,28760,29700,28490,28800,1731900,FUEVFVND
2022-02-25,29000,29500,28880,29500,1479900,FUEVFVND
2022-02-28,29500,29500,28680,29500,520500,FUEVFVND
2022-03-01,28800,28920,28690,28800,764600,FUEVFVND
2022-03-02,28810,28810,28100,28100,3727900,FUEVFVND
2022-03-03,28300,28790,28100,28790,448400,FUEVFVND
2022-03-04,29000,29000,28500,28600,1285800,FUEVFVND
2022-03-07,28650,28650,28060,28500,12426300,FUEVFVND
2022-03-08,28490,28490,28150,28150,2956600,FUEVFVND
2022-03-09,28450,28450,28110,28400,825000,FUEVFVND
2022-03-10,28500,28510,28210,28450,335100,FUEVFVND
